Time,Curr Win %,Last Attendance vs Opp,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2017-02-04 19:00:00,0.37735849056603776,14025.0,Atlanta Hawks,Orlando Magic,0.0,2.0,Saturday,February,16691.0
2017-02-04 19:00:00,0.5714285714285714,14037.0,Indiana Pacers,Detroit Pistons,0.0,5.0,Saturday,February,17660.0
2017-02-04 19:30:00,0.36,19600.0,Miami Heat,Philadelphia 76ers,0.0,1.0,Saturday,February,19754.0
2017-02-04 20:30:00,0.4230769230769231,17456.0,New York Knicks,Cleveland Cavaliers,0.0,2.0,Saturday,February,19812.0
2017-02-04 21:00:00,0.6274509803921569,19590.0,Utah Jazz,Charlotte Hornets,0.0,3.0,Saturday,February,19911.0
2017-02-04 21:00:00,0.7959183673469388,18581.0,San Antonio Spurs,Denver Nuggets,0.0,3.0,Saturday,February,18418.0
2017-02-04 21:00:00,0.3725490196078432,16632.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,2.0,Saturday,February,15081.0
2017-02-04 21:00:00,0.30612244897959184,18422.0,Phoenix Suns,Milwaukee Bucks,0.0,1.0,Saturday,February,17192.0
2017-02-04 22:30:00,0.3921568627450979,17317.0,Sacramento Kings,Golden State Warriors,0.0,2.0,Saturday,February,17608.0
2017-02-05 12:00:00,0.5961538461538461,15448.0,Brooklyn Nets,Toronto Raptors,0.0,2.0,Sunday,February,14245.0
2017-02-05 14:00:00,0.6078431372549019,18624.0,Boston Celtics,Los Angeles Clippers,0.0,1.0,Sunday,February,18624.0
2017-02-05 15:00:00,0.4230769230769231,18203.0,Oklahoma City Thunder,Portland Trail Blazers,0.0,2.0,Sunday,February,18203.0
2017-02-06 19:00:00,0.4150943396226415,19763.0,New York Knicks,Los Angeles Lakers,0.0,1.0,Monday,February,19812.0
2017-02-06 19:00:00,0.5882352941176471,16882.0,Washington Wizards,Cleveland Cavaliers,0.0,4.0,Monday,February,20356.0
2017-02-06 19:00:00,0.5660377358490566,14263.0,Indiana Pacers,Oklahoma City Thunder,0.0,2.0,Monday,February,16123.0
2017-02-06 19:30:00,0.6037735849056604,17570.0,Toronto Raptors,Los Angeles Clippers,0.0,3.0,Monday,February,19800.0
2017-02-06 19:30:00,0.6346153846153846,11050.0,Atlanta Hawks,Utah Jazz,0.0,4.0,Monday,February,13126.0
2017-02-06 20:00:00,0.36538461538461536,14911.0,Minnesota Timberwolves,Miami Heat,0.0,1.0,Monday,February,12502.0
2017-02-06 20:00:00,0.3,18062.0,New Orleans Pelicans,Phoenix Suns,0.0,1.0,Monday,February,15888.0
2017-02-06 21:00:00,0.44,9225.0,Denver Nuggets,Dallas Mavericks,0.0,2.0,Monday,February,13047.0
2017-02-06 21:30:00,0.78,16989.0,Memphis Grizzlies,San Antonio Spurs,0.0,3.0,Monday,February,16708.0
2017-02-06 22:30:00,0.38461538461538464,17317.0,Sacramento Kings,Chicago Bulls,0.0,1.0,Monday,February,17608.0
2017-02-07 19:00:00,0.4615384615384616,23698.0,Charlotte Hornets,Brooklyn Nets,0.0,1.0,Tuesday,February,15322.0
2017-02-07 20:00:00,0.3703703703703704,16967.0,Houston Rockets,Orlando Magic,0.0,1.0,Tuesday,February,15514.0
2017-02-07 20:30:00,0.4339622641509434,20151.0,Dallas Mavericks,Portland Trail Blazers,0.0,2.0,Tuesday,February,19326.0
2017-02-08 19:00:00,0.5686274509803921,10437.0,Indiana Pacers,Cleveland Cavaliers,0.0,4.0,Wednesday,February,17580.0
2017-02-08 19:00:00,0.7843137254901961,13853.0,Philadelphia 76ers,San Antonio Spurs,0.0,4.0,Wednesday,February,19233.0
2017-02-08 19:30:00,0.4313725490196079,13845.0,Atlanta Hawks,Denver Nuggets,0.0,2.0,Wednesday,February,14222.0
2017-02-08 19:30:00,0.5961538461538461,16210.0,Brooklyn Nets,Washington Wizards,0.0,4.0,Wednesday,February,13179.0
2017-02-08 20:00:00,0.4074074074074074,19763.0,New York Knicks,Los Angeles Clippers,0.0,1.0,Wednesday,February,19812.0
2017-02-08 20:00:00,0.6415094339622641,16373.0,New Orleans Pelicans,Utah Jazz,0.0,4.0,Wednesday,February,14508.0
2017-02-08 20:00:00,0.29411764705882354,15088.0,Memphis Grizzlies,Phoenix Suns,0.0,1.0,Wednesday,February,16044.0
2017-02-08 20:00:00,0.5925925925925926,15561.0,Minnesota Timberwolves,Toronto Raptors,0.0,2.0,Wednesday,February,13832.0
2017-02-08 22:30:00,0.3962264150943397,17317.0,Sacramento Kings,Boston Celtics,0.0,2.0,Wednesday,February,17608.0
2017-02-09 19:00:00,0.6964285714285714,23698.0,Charlotte Hornets,Houston Rockets,0.0,4.0,Thursday,February,16270.0
2017-02-09 19:00:00,0.3584905660377358,18846.0,Orlando Magic,Philadelphia 76ers,0.0,1.0,Thursday,February,17829.0
2017-02-09 20:00:00,0.5740740740740741,18203.0,Oklahoma City Thunder,Cleveland Cavaliers,0.0,3.0,Thursday,February,18203.0
2017-02-09 20:30:00,0.6296296296296297,20034.0,Dallas Mavericks,Utah Jazz,0.0,4.0,Thursday,February,19883.0
2017-02-09 22:30:00,0.4259259259259259,14082.0,Portland Trail Blazers,Boston Celtics,0.0,2.0,Thursday,February,19393.0
2017-02-10 19:30:00,0.4444444444444444,17732.0,Brooklyn Nets,Miami Heat,0.0,5.0,Friday,February,15382.0
2017-02-10 19:30:00,0.4,19763.0,New York Knicks,Denver Nuggets,0.0,1.0,Friday,February,19812.0
2017-02-10 20:00:00,0.6037735849056604,18805.0,Washington Wizards,Indiana Pacers,0.0,4.0,Friday,February,19503.0
2017-02-10 20:00:00,0.3888888888888889,13785.0,Minnesota Timberwolves,New Orleans Pelicans,0.0,2.0,Friday,February,16093.0
2017-02-10 20:00:00,0.5892857142857143,18119.0,Memphis Grizzlies,Golden State Warriors,0.0,3.0,Friday,February,18119.0
2017-02-10 22:30:00,0.3076923076923077,16259.0,Phoenix Suns,Chicago Bulls,0.0,2.0,Friday,February,18055.0
2017-02-10 22:30:00,0.4074074074074074,17317.0,Sacramento Kings,Atlanta Hawks,0.0,3.0,Friday,February,17608.0
2017-02-11 17:00:00,0.6111111111111112,23698.0,Charlotte Hornets,Los Angeles Clippers,0.0,2.0,Saturday,February,19483.0
2017-02-11 19:00:00,0.4339622641509434,10468.0,Indiana Pacers,Milwaukee Bucks,0.0,2.0,Saturday,February,17923.0
2017-02-11 19:30:00,0.4339622641509434,19205.0,Cleveland Cavaliers,Denver Nuggets,0.0,2.0,Saturday,February,20562.0
2017-02-11 19:30:00,0.3703703703703704,15750.0,Philadelphia 76ers,Miami Heat,0.0,2.0,Saturday,February,20698.0
2017-02-11 20:30:00,0.5636363636363636,18203.0,Oklahoma City Thunder,Golden State Warriors,0.0,3.0,Saturday,February,18203.0
2017-02-11 21:00:00,0.35714285714285715,19934.0,Dallas Mavericks,Orlando Magic,0.0,1.0,Saturday,February,20052.0
2017-02-11 21:00:00,0.3018867924528302,18055.0,Houston Rockets,Phoenix Suns,0.0,1.0,Saturday,February,18055.0
2017-02-11 22:00:00,0.6181818181818182,19771.0,Utah Jazz,Boston Celtics,0.0,3.0,Saturday,February,19911.0
2017-02-12 15:30:00,0.7735849056603774,19763.0,New York Knicks,San Antonio Spurs,0.0,3.0,Sunday,February,19812.0
2017-02-12 15:30:00,0.3818181818181817,12722.0,Minnesota Timberwolves,Chicago Bulls,0.0,2.0,Sunday,February,19356.0
2017-02-12 18:00:00,0.5818181818181818,18041.0,Toronto Raptors,Detroit Pistons,0.0,2.0,Sunday,February,19800.0
2017-02-12 21:00:00,0.41818181818181815,17317.0,Sacramento Kings,New Orleans Pelicans,0.0,4.0,Sunday,February,17608.0
2017-02-13 19:00:00,0.3818181818181817,23698.0,Charlotte Hornets,Philadelphia 76ers,0.0,3.0,Monday,February,15775.0
2017-02-13 19:00:00,0.7777777777777778,13234.0,Indiana Pacers,San Antonio Spurs,0.0,3.0,Monday,February,15203.0
2017-02-13 19:30:00,0.5964912280701754,17732.0,Brooklyn Nets,Memphis Grizzlies,0.0,4.0,Monday,February,13597.0
2017-02-13 19:30:00,0.3684210526315789,19675.0,Miami Heat,Orlando Magic,0.0,1.0,Monday,February,19600.0
2017-02-13 20:00:00,0.6111111111111112,18207.0,Washington Wizards,Oklahoma City Thunder,0.0,4.0,Monday,February,20356.0
2017-02-13 20:30:00,0.3888888888888889,20005.0,Dallas Mavericks,Boston Celtics,0.0,2.0,Monday,February,20159.0
2017-02-13 21:00:00,0.8363636363636363,9629.0,Denver Nuggets,Golden State Warriors,0.0,3.0,Monday,February,19941.0
2017-02-13 21:00:00,0.2962962962962963,18422.0,Phoenix Suns,New Orleans Pelicans,0.0,1.0,Monday,February,16321.0
2017-02-13 21:00:00,0.6071428571428571,19288.0,Utah Jazz,Los Angeles Clippers,0.0,2.0,Monday,February,19521.0
2017-02-13 22:30:00,0.41818181818181815,16362.0,Portland Trail Blazers,Atlanta Hawks,0.0,1.0,Monday,February,19475.0
2017-02-14 20:00:00,0.375,14554.0,Minnesota Timberwolves,Cleveland Cavaliers,0.0,2.0,Tuesday,February,17738.0
2017-02-14 20:00:00,0.5714285714285714,21962.0,Chicago Bulls,Toronto Raptors,0.0,2.0,Tuesday,February,21220.0
2017-02-14 22:30:00,0.42857142857142855,18997.0,Los Angeles Lakers,Sacramento Kings,0.0,4.0,Tuesday,February,19997.0
2017-02-15 19:00:00,0.5272727272727272,17036.0,Cleveland Cavaliers,Indiana Pacers,0.0,0.0,Wednesday,February,20562.0
2017-02-15 19:00:00,0.7818181818181819,19047.0,Orlando Magic,San Antonio Spurs,0.0,4.0,Wednesday,February,17101.0
2017-02-15 19:30:00,0.375,18624.0,Boston Celtics,Philadelphia 76ers,0.0,3.0,Wednesday,February,18624.0
2017-02-15 19:30:00,0.4545454545454545,17732.0,Brooklyn Nets,Milwaukee Bucks,0.0,3.0,Wednesday,February,16182.0
2017-02-15 19:30:00,0.5789473684210527,19800.0,Toronto Raptors,Charlotte Hornets,0.0,2.0,Wednesday,February,19800.0
2017-02-15 20:00:00,0.43859649122807015,18119.0,Houston Rockets,Miami Heat,0.0,3.0,Wednesday,February,16967.0
2017-02-15 20:00:00,0.4035087719298245,18119.0,Memphis Grizzlies,New Orleans Pelicans,0.0,3.0,Wednesday,February,16145.0
2017-02-15 21:00:00,0.6140350877192983,18194.0,Utah Jazz,Portland Trail Blazers,0.0,2.0,Wednesday,February,19590.0
2017-02-15 21:00:00,0.3859649122807017,13624.0,Denver Nuggets,Minnesota Timberwolves,0.0,3.0,Wednesday,February,13924.0
2017-02-15 21:00:00,0.3090909090909091,18422.0,Phoenix Suns,Los Angeles Lakers,0.0,2.0,Wednesday,February,18055.0
2017-02-15 21:30:00,0.5614035087719298,18203.0,Oklahoma City Thunder,New York Knicks,0.0,2.0,Wednesday,February,18203.0
2017-02-15 22:30:00,0.625,14985.0,Los Angeles Clippers,Atlanta Hawks,0.0,4.0,Wednesday,February,19060.0
2017-02-16 19:00:00,0.6181818181818182,13647.0,Indiana Pacers,Washington Wizards,0.0,4.0,Thursday,February,17233.0
2017-02-16 20:00:00,0.4912280701754386,21841.0,Chicago Bulls,Boston Celtics,0.0,2.0,Thursday,February,21866.0
2017-02-23 19:00:00,0.42105263157894735,18846.0,Orlando Magic,Portland Trail Blazers,0.0,2.0,Thursday,February,17487.0
2017-02-23 20:00:00,0.3965517241379311,18077.0,Cleveland Cavaliers,New York Knicks,0.0,1.0,Thursday,February,20562.0
2017-02-23 20:00:00,0.3965517241379311,0.0,New Orleans Pelicans,Houston Rockets,0.0,3.0,Thursday,February,18470.0
2017-02-23 22:30:00,0.4310344827586207,17317.0,Sacramento Kings,Denver Nuggets,0.0,4.0,Thursday,February,17608.0
2017-02-24 19:00:00,0.576271186440678,11039.0,Indiana Pacers,Memphis Grizzlies,0.0,2.0,Friday,February,17923.0
2017-02-24 19:00:00,0.6071428571428571,17292.0,Philadelphia 76ers,Washington Wizards,0.0,4.0,Friday,February,19277.0
2017-02-24 20:00:00,0.3965517241379311,14991.0,Minnesota Timberwolves,Dallas Mavericks,0.0,3.0,Friday,February,15948.0
2017-02-24 20:00:00,0.4482758620689655,12021.0,Atlanta Hawks,Miami Heat,0.0,3.0,Friday,February,18122.0
2017-02-24 20:00:00,0.5862068965517241,18985.0,Toronto Raptors,Boston Celtics,0.0,2.0,Friday,February,19800.0
2017-02-24 20:00:00,0.3035714285714285,21487.0,Chicago Bulls,Phoenix Suns,0.0,2.0,Friday,February,21641.0
2017-02-24 20:00:00,0.5689655172413793,18203.0,Oklahoma City Thunder,Los Angeles Lakers,0.0,3.0,Friday,February,18203.0
2017-02-24 21:00:00,0.43859649122807015,17700.0,Denver Nuggets,Brooklyn Nets,0.0,2.0,Friday,February,17143.0
2017-02-24 22:30:00,0.7857142857142857,15927.0,Los Angeles Clippers,San Antonio Spurs,0.0,4.0,Friday,February,19060.0
2017-02-25 17:00:00,0.42372881355932196,17317.0,Sacramento Kings,Charlotte Hornets,0.0,3.0,Saturday,February,17608.0
2017-02-25 19:00:00,0.3666666666666665,18846.0,Orlando Magic,Atlanta Hawks,0.0,2.0,Saturday,February,18498.0
2017-02-25 19:30:00,0.3793103448275862,18828.0,New York Knicks,Philadelphia 76ers,0.0,3.0,Saturday,February,19812.0
2017-02-25 20:00:00,0.4576271186440678,19600.0,Miami Heat,Indiana Pacers,0.0,3.0,Saturday,February,19600.0
2017-02-25 20:30:00,0.3898305084745763,20308.0,Dallas Mavericks,New Orleans Pelicans,0.0,2.0,Saturday,February,20411.0
2017-02-25 20:30:00,0.7017543859649122,20119.0,Cleveland Cavaliers,Chicago Bulls,0.0,4.0,Saturday,February,20562.0
2017-02-25 21:00:00,0.3898305084745763,0.0,Houston Rockets,Minnesota Timberwolves,0.0,3.0,Saturday,February,18055.0
2017-02-26 15:30:00,0.7894736842105263,18997.0,Los Angeles Lakers,San Antonio Spurs,0.0,4.0,Sunday,February,18997.0
2017-02-26 17:00:00,0.5833333333333334,13735.0,Denver Nuggets,Memphis Grizzlies,0.0,2.0,Sunday,February,18024.0
2017-02-26 17:00:00,0.5964912280701754,17255.0,Washington Wizards,Utah Jazz,0.0,3.0,Sunday,February,19648.0
2017-02-26 18:00:00,0.5932203389830508,16888.0,Toronto Raptors,Portland Trail Blazers,0.0,3.0,Sunday,February,19800.0
2017-02-26 19:00:00,0.576271186440678,18203.0,Oklahoma City Thunder,New Orleans Pelicans,0.0,3.0,Sunday,February,18203.0
2017-02-26 21:30:00,0.6101694915254238,17962.0,Los Angeles Clippers,Charlotte Hornets,0.0,3.0,Sunday,February,19060.0
2017-02-27 19:00:00,0.4482758620689655,20562.0,Cleveland Cavaliers,Milwaukee Bucks,0.0,3.0,Monday,February,20562.0
2017-02-27 19:00:00,0.6,19763.0,New York Knicks,Toronto Raptors,0.0,4.0,Monday,February,19812.0
2017-02-27 19:00:00,0.3728813559322034,15264.0,Philadelphia 76ers,Golden State Warriors,0.0,2.0,Monday,February,20585.0
2017-02-27 19:30:00,0.6333333333333333,15003.0,Boston Celtics,Atlanta Hawks,0.0,2.0,Monday,February,18624.0
2017-02-27 20:30:00,0.45,0.0,Dallas Mavericks,Miami Heat,0.0,3.0,Monday,February,19539.0
2017-02-27 21:30:00,0.5254237288135594,16285.0,Houston Rockets,Indiana Pacers,0.0,2.0,Monday,February,18055.0
2017-02-27 22:30:00,0.4166666666666667,17317.0,Sacramento Kings,Minnesota Timberwolves,0.0,2.0,Monday,February,17608.0
2017-02-28 19:00:00,0.603448275862069,12790.0,Washington Wizards,Golden State Warriors,0.0,3.0,Tuesday,February,20356.0
2017-02-28 20:00:00,0.4406779661016949,21386.0,Chicago Bulls,Denver Nuggets,0.0,2.0,Tuesday,February,21015.0
2017-02-28 20:00:00,0.6166666666666667,18203.0,Oklahoma City Thunder,Utah Jazz,0.0,3.0,Tuesday,February,18203.0
2017-02-28 20:00:00,0.29310344827586204,18119.0,Memphis Grizzlies,Phoenix Suns,0.0,1.0,Tuesday,February,15871.0
2017-02-28 22:30:00,0.3114754098360656,18997.0,Los Angeles Lakers,Charlotte Hornets,0.0,0.0,Tuesday,February,18997.0
2017-03-01 19:00:00,0.3606557377049181,17145.0,Orlando Magic,New York Knicks,0.0,2.0,Wednesday,March,16005.0
2017-03-01 19:30:00,0.3898305084745763,15200.0,Atlanta Hawks,Dallas Mavericks,0.0,2.0,Wednesday,March,12483.0
2017-03-01 19:30:00,0.3666666666666665,19757.0,Miami Heat,Philadelphia 76ers,0.0,1.0,Wednesday,March,19609.0
2017-03-01 19:30:00,0.6101694915254238,17197.0,Toronto Raptors,Washington Wizards,0.0,3.0,Wednesday,March,19800.0
2017-03-01 20:00:00,0.6949152542372882,16681.0,Boston Celtics,Cleveland Cavaliers,0.0,3.0,Wednesday,March,18624.0
2017-03-01 20:00:00,0.3934426229508197,17074.0,New Orleans Pelicans,Detroit Pistons,0.0,2.0,Wednesday,March,14406.0
2017-03-01 20:30:00,0.7931034482758621,18581.0,San Antonio Spurs,Indiana Pacers,0.0,5.0,Wednesday,March,18418.0
2017-03-01 21:00:00,0.6065573770491803,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,3.0,Wednesday,March,19127.0
2017-03-01 22:30:00,0.4098360655737705,13963.0,Sacramento Kings,Brooklyn Nets,0.0,1.0,Wednesday,March,17608.0
2017-03-01 22:30:00,0.6,14455.0,Los Angeles Clippers,Houston Rockets,0.0,2.0,Wednesday,March,19060.0
2017-03-02 20:00:00,0.819672131147541,21507.0,Chicago Bulls,Golden State Warriors,0.0,3.0,Thursday,March,22253.0
2017-03-02 21:00:00,0.3050847457627119,18422.0,Phoenix Suns,Charlotte Hornets,0.0,2.0,Thursday,March,16572.0
2017-03-02 22:30:00,0.4166666666666667,12315.0,Portland Trail Blazers,Oklahoma City Thunder,0.0,2.0,Thursday,March,19875.0
2017-03-03 19:00:00,0.6,14790.0,Washington Wizards,Toronto Raptors,0.0,2.0,Friday,March,20356.0
2017-03-03 19:00:00,0.3770491803278688,13430.0,Philadelphia 76ers,New York Knicks,0.0,2.0,Friday,March,18518.0
2017-03-03 19:00:00,0.7,18118.0,Atlanta Hawks,Cleveland Cavaliers,0.0,3.0,Friday,March,18877.0
2017-03-03 19:00:00,0.3709677419354839,16018.0,Orlando Magic,Miami Heat,0.0,2.0,Friday,March,17136.0
2017-03-03 20:30:00,0.5806451612903226,12201.0,Dallas Mavericks,Memphis Grizzlies,0.0,2.0,Friday,March,19480.0
2017-03-03 21:00:00,0.31666666666666665,16605.0,Phoenix Suns,Oklahoma City Thunder,0.0,2.0,Friday,March,18055.0
2017-03-03 21:00:00,0.6129032258064516,19639.0,Utah Jazz,Brooklyn Nets,0.0,3.0,Friday,March,19911.0
2017-03-03 21:30:00,0.7966101694915254,16895.0,New Orleans Pelicans,San Antonio Spurs,0.0,5.0,Friday,March,17669.0
2017-03-03 22:30:00,0.3064516129032258,18997.0,Los Angeles Lakers,Boston Celtics,0.0,0.0,Friday,March,18997.0
2017-03-04 18:00:00,0.3709677419354839,12164.0,Philadelphia 76ers,Detroit Pistons,0.0,1.0,Saturday,March,19523.0
2017-03-04 20:00:00,0.4603174603174603,19745.0,Miami Heat,Cleveland Cavaliers,0.0,3.0,Saturday,March,19600.0
2017-03-04 20:30:00,0.5967741935483871,21846.0,Chicago Bulls,Los Angeles Clippers,0.0,2.0,Saturday,March,22807.0
2017-03-04 21:00:00,0.5714285714285714,16285.0,Houston Rockets,Memphis Grizzlies,0.0,2.0,Saturday,March,18055.0
2017-03-04 21:00:00,0.8,18581.0,San Antonio Spurs,Minnesota Timberwolves,0.0,5.0,Saturday,March,18418.0
2017-03-04 21:00:00,0.4426229508196721,13409.0,Denver Nuggets,Charlotte Hornets,0.0,3.0,Saturday,March,14708.0
2017-03-04 22:00:00,0.4262295081967213,15220.0,Portland Trail Blazers,Brooklyn Nets,0.0,3.0,Saturday,March,19638.0
2017-03-05 13:00:00,0.5245901639344263,11759.0,Atlanta Hawks,Indiana Pacers,0.0,3.0,Sunday,March,15366.0
2017-03-05 15:30:00,0.3968253968253968,19763.0,New York Knicks,Golden State Warriors,0.0,2.0,Sunday,March,19812.0
2017-03-05 17:00:00,0.3278688524590164,17865.0,Phoenix Suns,Boston Celtics,0.0,3.0,Sunday,March,16790.0
2017-03-05 17:00:00,0.6065573770491803,0.0,Washington Wizards,Orlando Magic,0.0,3.0,Sunday,March,19195.0
2017-03-05 18:00:00,0.6190476190476191,12059.0,Sacramento Kings,Utah Jazz,0.0,3.0,Sunday,March,17608.0
2017-03-05 20:30:00,0.5555555555555556,15403.0,Dallas Mavericks,Oklahoma City Thunder,0.0,2.0,Sunday,March,20232.0
2017-03-05 21:30:00,0.3968253968253968,18997.0,Los Angeles Lakers,New Orleans Pelicans,0.0,2.0,Sunday,March,18997.0
2017-03-06 19:00:00,0.46875,20018.0,Cleveland Cavaliers,Miami Heat,0.0,3.0,Monday,March,20562.0
2017-03-06 19:00:00,0.359375,16141.0,Orlando Magic,New York Knicks,0.0,2.0,Monday,March,16046.0
2017-03-06 19:00:00,0.36507936507936506,16362.0,Philadelphia 76ers,Milwaukee Bucks,0.0,1.0,Monday,March,18351.0
2017-03-06 19:30:00,0.8253968253968254,16253.0,Atlanta Hawks,Golden State Warriors,0.0,3.0,Monday,March,18890.0
2017-03-06 20:00:00,0.5625,18119.0,Memphis Grizzlies,Brooklyn Nets,0.0,2.0,Monday,March,15505.0
2017-03-06 20:00:00,0.5161290322580645,23698.0,Charlotte Hornets,Indiana Pacers,0.0,2.0,Monday,March,16387.0
2017-03-06 20:30:00,0.8032786885245902,18418.0,San Antonio Spurs,Houston Rockets,0.0,5.0,Monday,March,18418.0
2017-03-06 21:00:00,0.3968253968253968,19099.0,Denver Nuggets,Sacramento Kings,0.0,0.0,Monday,March,11614.0
2017-03-06 21:00:00,0.625,19683.0,Utah Jazz,New Orleans Pelicans,0.0,3.0,Monday,March,19649.0
2017-03-06 22:30:00,0.6031746031746031,16094.0,Los Angeles Clippers,Boston Celtics,0.0,3.0,Monday,March,19283.0
2017-03-07 20:00:00,0.4354838709677419,18203.0,Oklahoma City Thunder,Portland Trail Blazers,0.0,3.0,Tuesday,March,18203.0
2017-03-07 20:30:00,0.296875,18187.0,Dallas Mavericks,Los Angeles Lakers,0.0,0.0,Tuesday,March,20484.0
2017-03-07 21:00:00,0.6129032258064516,15404.0,Phoenix Suns,Washington Wizards,0.0,4.0,Tuesday,March,16372.0
2017-03-08 19:00:00,0.3692307692307693,16227.0,Orlando Magic,Chicago Bulls,0.0,2.0,Wednesday,March,16063.0
2017-03-08 19:30:00,0.1746031746031746,18968.0,Atlanta Hawks,Brooklyn Nets,0.0,2.0,Wednesday,March,11931.0
2017-03-08 19:30:00,0.476923076923077,19745.0,Miami Heat,Charlotte Hornets,0.0,4.0,Wednesday,March,19600.0
2017-03-08 20:00:00,0.59375,15472.0,New Orleans Pelicans,Toronto Raptors,0.0,3.0,Wednesday,March,14543.0
2017-03-08 20:00:00,0.4126984126984127,16661.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,3.0,Wednesday,March,14933.0
2017-03-08 20:00:00,0.5238095238095238,11191.0,Indiana Pacers,Detroit Pistons,0.0,3.0,Wednesday,March,14353.0
2017-03-08 20:00:00,0.6307692307692307,16285.0,Houston Rockets,Utah Jazz,0.0,4.0,Wednesday,March,16230.0
2017-03-08 20:30:00,0.8064516129032258,18418.0,San Antonio Spurs,Sacramento Kings,0.0,5.0,Wednesday,March,18418.0
2017-03-08 21:00:00,0.6190476190476191,14818.0,Denver Nuggets,Washington Wizards,0.0,4.0,Wednesday,March,12323.0
2017-03-09 20:00:00,0.5538461538461539,18119.0,Memphis Grizzlies,Los Angeles Clippers,0.0,1.0,Thursday,March,16642.0
2017-03-09 20:00:00,0.7936507936507936,18203.0,Oklahoma City Thunder,San Antonio Spurs,0.0,4.0,Thursday,March,18203.0
2017-03-09 22:00:00,0.4444444444444444,16066.0,Portland Trail Blazers,Philadelphia 76ers,0.0,4.0,Thursday,March,19240.0
2017-03-09 22:30:00,0.31746031746031744,13173.0,Phoenix Suns,Los Angeles Lakers,0.0,3.0,Thursday,March,17552.0
2017-03-10 19:00:00,0.3636363636363637,23698.0,Charlotte Hornets,Orlando Magic,0.0,2.0,Friday,March,17444.0
2017-03-10 20:00:00,0.421875,13116.0,Minnesota Timberwolves,Golden State Warriors,0.0,4.0,Friday,March,20412.0
2017-03-10 20:00:00,0.5846153846153846,12559.0,Atlanta Hawks,Toronto Raptors,0.0,2.0,Friday,March,16078.0
2017-03-10 20:00:00,0.6818181818181818,21998.0,Chicago Bulls,Houston Rockets,0.0,3.0,Friday,March,21995.0
2017-03-10 21:00:00,0.42857142857142855,20241.0,Dallas Mavericks,Brooklyn Nets,0.0,4.0,Friday,March,20022.0
2017-03-10 21:00:00,0.453125,14826.0,Denver Nuggets,Boston Celtics,0.0,3.0,Friday,March,17147.0
2017-03-10 22:30:00,0.625,13412.0,Sacramento Kings,Washington Wizards,0.0,4.0,Friday,March,17608.0
2017-03-11 15:00:00,0.6212121212121212,18203.0,Oklahoma City Thunder,Utah Jazz,0.0,4.0,Saturday,March,18203.0
2017-03-11 15:30:00,0.3538461538461539,15615.0,Los Angeles Clippers,Philadelphia 76ers,0.0,1.0,Saturday,March,19060.0
2017-03-11 19:00:00,0.3939393939393939,24042.0,Charlotte Hornets,New Orleans Pelicans,0.0,2.0,Saturday,March,18196.0
2017-03-11 19:00:00,0.3582089552238806,16578.0,Orlando Magic,Cleveland Cavaliers,0.0,1.0,Saturday,March,18846.0
2017-03-11 20:00:00,0.5757575757575758,19600.0,Miami Heat,Toronto Raptors,0.0,2.0,Saturday,March,19745.0
2017-03-11 20:30:00,0.796875,18418.0,San Antonio Spurs,Golden State Warriors,0.0,4.0,Saturday,March,18418.0
2017-03-11 21:00:00,0.5454545454545454,18119.0,Memphis Grizzlies,Atlanta Hawks,0.0,0.0,Saturday,March,17523.0
2017-03-11 21:00:00,0.328125,20119.0,Dallas Mavericks,Phoenix Suns,0.0,3.0,Saturday,March,20324.0
2017-03-11 22:00:00,0.6307692307692307,20588.0,Portland Trail Blazers,Washington Wizards,0.0,5.0,Saturday,March,19482.0
2017-03-11 22:30:00,0.3787878787878788,17317.0,Sacramento Kings,Denver Nuggets,0.0,0.0,Saturday,March,17608.0
2017-03-12 15:30:00,0.4696969696969697,15201.0,Boston Celtics,Chicago Bulls,0.0,0.0,Sunday,March,18624.0
2017-03-12 18:00:00,0.3880597014925373,16247.0,Brooklyn Nets,New York Knicks,0.0,1.0,Sunday,March,17732.0
2017-03-12 18:00:00,0.4776119402985074,11930.0,Indiana Pacers,Miami Heat,0.0,4.0,Sunday,March,17923.0
2017-03-12 21:00:00,0.4461538461538462,12672.0,Phoenix Suns,Portland Trail Blazers,0.0,4.0,Sunday,March,16664.0
2017-03-12 21:00:00,0.6865671641791045,16285.0,Houston Rockets,Cleveland Cavaliers,0.0,3.0,Sunday,March,18055.0
2017-03-12 21:30:00,0.3636363636363637,18997.0,Los Angeles Lakers,Philadelphia 76ers,0.0,1.0,Sunday,March,18997.0
2017-03-13 19:00:00,0.4776119402985074,24042.0,Charlotte Hornets,Chicago Bulls,0.0,1.0,Monday,March,16489.0
2017-03-13 19:30:00,0.582089552238806,17806.0,Toronto Raptors,Dallas Mavericks,0.0,2.0,Monday,March,19800.0
2017-03-13 20:00:00,0.4848484848484849,18119.0,Memphis Grizzlies,Milwaukee Bucks,0.0,4.0,Monday,March,16770.0
2017-03-13 20:00:00,0.6212121212121212,12699.0,Minnesota Timberwolves,Washington Wizards,0.0,4.0,Monday,March,15747.0
