Time,H Pop,Curr Win %,LS Win %,Last Game,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2010-11-24 20:00:00,3.0,0.4,0.6,18119.0,18119.0,Memphis Grizzlies,Detroit Pistons,0.0,2.0,Wednesday,November,11283.0
2010-11-24 20:00:00,1.0,1.0,0.17567567567567569,19356.0,19356.0,Minnesota Timberwolves,San Antonio Spurs,0.0,5.0,Wednesday,November,13117.0
2010-11-24 20:00:00,9.0,0.6666666666666666,0.5802469135802469,17653.0,18203.0,Oklahoma City Thunder,Dallas Mavericks,0.0,4.0,Wednesday,November,18203.0
2010-11-24 20:30:00,6.0,0.3076923076923077,0.3108108108108108,15080.0,18412.0,Houston Rockets,Golden State Warriors,0.0,1.0,Wednesday,November,13847.0
2010-11-24 21:00:00,21.0,0.5,0.6555555555555556,17744.0,18422.0,Phoenix Suns,Chicago Bulls,0.0,2.0,Wednesday,November,18422.0
2010-11-25 20:00:00,6.0,0.38461538461538464,0.7272727272727273,14476.0,20024.0,Atlanta Hawks,Washington Wizards,0.0,2.0,Thursday,November,15042.0
2010-11-25 22:30:00,1.0,0.2727272727272727,0.6933333333333334,18325.0,19905.0,Los Angeles Clippers,Sacramento Kings,0.0,0.0,Thursday,November,11504.0
2010-11-26 19:00:00,42.0,0.6666666666666666,0.6987951807228916,18936.0,19207.0,Orlando Magic,Cleveland Cavaliers,0.0,4.0,Friday,November,18846.0
2010-11-26 19:30:00,23.0,0.4,0.6938775510204082,18624.0,18624.0,Boston Celtics,Toronto Raptors,0.0,4.0,Friday,November,18624.0
2010-11-26 19:30:00,19.0,0.1875,0.5454545454545454,19600.0,20288.0,Miami Heat,Philadelphia 76ers,0.0,1.0,Friday,November,19800.0
2010-11-26 20:00:00,3.0,0.6875,0.2916666666666667,12629.0,18165.0,Indiana Pacers,Oklahoma City Thunder,0.0,4.0,Friday,November,17155.0
2010-11-26 20:30:00,4.0,0.9230769230769232,0.5714285714285714,17627.0,18996.0,San Antonio Spurs,Dallas Mavericks,0.0,4.0,Friday,November,18581.0
2010-11-26 21:00:00,3.0,0.6153846153846154,0.625,15190.0,19958.0,Denver Nuggets,Chicago Bulls,0.0,3.0,Friday,November,19155.0
2010-11-26 21:00:00,8.0,0.6428571428571429,0.5952380952380952,18698.0,19911.0,Utah Jazz,Los Angeles Lakers,0.0,3.0,Friday,November,19911.0
2010-11-26 21:00:00,21.0,0.5333333333333333,0.6555555555555556,18422.0,18422.0,Phoenix Suns,Los Angeles Clippers,0.0,2.0,Friday,November,17486.0
2010-11-26 21:30:00,3.0,0.4375,0.6,11283.0,18119.0,Memphis Grizzlies,Golden State Warriors,0.0,3.0,Friday,November,14753.0
2010-11-27 19:00:00,3.0,0.35714285714285715,0.2916666666666667,16197.0,20435.0,Washington Wizards,Orlando Magic,0.0,2.0,Saturday,November,16435.0
2010-11-27 19:30:00,2.0,0.4117647058823529,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Memphis Grizzlies,0.0,3.0,Saturday,November,20562.0
2010-11-27 20:00:00,1.0,0.25,0.17567567567567569,13117.0,19356.0,Minnesota Timberwolves,Golden State Warriors,0.0,1.0,Saturday,November,14440.0
2010-11-27 20:30:00,4.0,0.4615384615384616,0.6,19734.0,21156.0,Dallas Mavericks,Miami Heat,0.0,1.0,Saturday,November,20536.0
2010-11-28 13:00:00,5.0,0.375,0.4383561643835616,15012.0,20156.0,Toronto Raptors,Atlanta Hawks,0.0,3.0,Sunday,November,17302.0
2010-11-28 15:30:00,1.0,0.6666666666666666,0.6933333333333334,11504.0,19905.0,Los Angeles Clippers,Utah Jazz,0.0,4.0,Sunday,November,17085.0
2010-11-28 19:00:00,6.0,0.6470588235294118,0.3108108108108108,13847.0,18412.0,Houston Rockets,Oklahoma City Thunder,0.0,3.0,Sunday,November,15316.0
2010-11-28 20:00:00,3.0,0.5,0.625,19155.0,19958.0,Denver Nuggets,Phoenix Suns,0.0,2.0,Sunday,November,15482.0
2010-11-28 21:30:00,6.0,0.7647058823529411,0.6938775510204082,18997.0,18997.0,Los Angeles Lakers,Indiana Pacers,0.0,3.0,Sunday,November,18997.0
2010-11-29 19:30:00,19.0,0.3333333333333333,0.5454545454545454,19800.0,20288.0,Miami Heat,Washington Wizards,0.0,1.0,Monday,November,19600.0
2010-11-29 20:30:00,4.0,0.3333333333333333,0.6,20536.0,21156.0,Dallas Mavericks,Houston Rockets,0.0,2.0,Monday,November,19435.0
2010-11-29 21:00:00,8.0,0.6875,0.5952380952380952,19911.0,19911.0,Utah Jazz,Milwaukee Bucks,0.0,5.0,Monday,November,18497.0
2010-11-30 19:00:00,2.0,0.42857142857142855,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Boston Celtics,0.0,2.0,Tuesday,November,20562.0
2010-11-30 19:00:00,42.0,0.7142857142857143,0.6987951807228916,18846.0,19207.0,Orlando Magic,Detroit Pistons,0.0,4.0,Tuesday,November,18846.0
2010-11-30 19:00:00,3.0,0.5714285714285714,0.2777777777777778,14557.0,20614.0,Philadelphia 76ers,Portland Trail Blazers,0.0,2.0,Tuesday,November,13556.0
2010-11-30 20:00:00,3.0,0.4444444444444444,0.6,14753.0,18119.0,Memphis Grizzlies,Los Angeles Lakers,0.0,4.0,Tuesday,November,17638.0
2010-12-01 19:00:00,5.0,0.42105263157894735,0.7272727272727273,15042.0,20024.0,Atlanta Hawks,Memphis Grizzlies,0.0,3.0,Wednesday,December,11513.0
2010-12-01 19:00:00,4.0,0.3125,0.4383561643835616,17302.0,20156.0,Toronto Raptors,Washington Wizards,0.0,1.0,Wednesday,December,15209.0
2010-12-01 19:30:00,25.0,0.5333333333333333,0.6938775510204082,18624.0,18624.0,Boston Celtics,Portland Trail Blazers,0.0,2.0,Wednesday,December,18624.0
2010-12-01 19:30:00,21.0,0.5333333333333333,0.5454545454545454,19600.0,20288.0,Miami Heat,Detroit Pistons,0.0,3.0,Wednesday,December,19600.0
2010-12-01 20:00:00,23.0,0.7333333333333333,0.7532467532467533,21610.0,23067.0,Chicago Bulls,Orlando Magic,0.0,5.0,Wednesday,December,21435.0
2010-12-01 20:30:00,6.0,0.6842105263157895,0.3108108108108108,15316.0,18412.0,Houston Rockets,Los Angeles Lakers,0.0,1.0,Wednesday,December,18116.0
2010-12-01 20:30:00,5.0,0.2352941176470588,0.6,19435.0,21156.0,Dallas Mavericks,Minnesota Timberwolves,0.0,0.0,Wednesday,December,19567.0
2010-12-01 21:00:00,3.0,0.2857142857142857,0.625,15482.0,19958.0,Denver Nuggets,Milwaukee Bucks,0.0,0.0,Wednesday,December,14221.0
2010-12-01 21:00:00,6.0,0.7058823529411765,0.5952380952380952,18497.0,19911.0,Utah Jazz,Indiana Pacers,0.0,5.0,Wednesday,December,18732.0
2010-12-01 22:30:00,1.0,0.8666666666666667,0.6933333333333334,17085.0,19905.0,Los Angeles Clippers,San Antonio Spurs,0.0,3.0,Wednesday,December,16584.0
2010-12-02 20:00:00,3.0,0.5625,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Miami Heat,0.0,4.0,Thursday,December,20562.0
2010-12-03 19:00:00,4.0,0.4444444444444444,0.4383561643835616,15209.0,20156.0,Toronto Raptors,Oklahoma City Thunder,0.0,3.0,Friday,December,16774.0
2010-12-03 19:00:00,3.0,0.35294117647058826,0.2916666666666667,16435.0,20435.0,Washington Wizards,Portland Trail Blazers,0.0,1.0,Friday,December,13408.0
2010-12-03 19:30:00,5.0,0.2222222222222222,0.7272727272727273,11513.0,20024.0,Atlanta Hawks,Philadelphia 76ers,0.0,1.0,Friday,December,12140.0
2010-12-03 20:00:00,25.0,0.5294117647058824,0.6938775510204082,18624.0,18624.0,Boston Celtics,Chicago Bulls,0.0,2.0,Friday,December,18624.0
2010-12-03 20:00:00,2.0,0.4,0.6,17638.0,18119.0,Memphis Grizzlies,Houston Rockets,0.0,2.0,Friday,December,14577.0
2010-12-03 20:30:00,6.0,0.875,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Minnesota Timberwolves,0.0,3.0,Friday,December,18581.0
2010-12-03 21:00:00,3.0,0.17647058823529413,0.625,14221.0,19958.0,Denver Nuggets,Los Angeles Clippers,0.0,2.0,Friday,December,15829.0
2010-12-03 21:00:00,27.0,0.5555555555555556,0.6555555555555556,17486.0,18422.0,Phoenix Suns,Indiana Pacers,0.0,3.0,Friday,December,16991.0
2010-12-03 22:30:00,6.0,0.6666666666666666,0.5952380952380952,18732.0,19911.0,Utah Jazz,Dallas Mavericks,0.0,4.0,Friday,December,19623.0
2010-12-03 22:30:00,6.0,0.21428571428571427,0.6938775510204082,18997.0,18997.0,Los Angeles Lakers,Sacramento Kings,0.0,0.0,Friday,December,18997.0
2010-12-04 19:30:00,21.0,0.5882352941176471,0.5454545454545454,19600.0,20288.0,Miami Heat,Atlanta Hawks,0.0,4.0,Saturday,December,19600.0
2010-12-04 20:00:00,1.0,0.2631578947368421,0.17567567567567569,14440.0,19356.0,Minnesota Timberwolves,Cleveland Cavaliers,0.0,1.0,Saturday,December,14422.0
2010-12-04 20:00:00,23.0,0.3888888888888889,0.7532467532467533,21435.0,23067.0,Chicago Bulls,Houston Rockets,0.0,3.0,Saturday,December,21232.0
2010-12-05 13:00:00,4.0,0.42105263157894735,0.4383561643835616,16774.0,20156.0,Toronto Raptors,New York Knicks,0.0,2.0,Sunday,December,16891.0
2010-12-05 19:00:00,9.0,0.631578947368421,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Golden State Warriors,0.0,2.0,Sunday,December,18203.0
2010-12-05 20:00:00,3.0,0.3809523809523809,0.625,15829.0,19958.0,Denver Nuggets,Memphis Grizzlies,0.0,1.0,Sunday,December,15017.0
2010-12-05 20:00:00,27.0,0.3333333333333333,0.6555555555555556,16991.0,18422.0,Phoenix Suns,Washington Wizards,0.0,1.0,Sunday,December,17430.0
2010-12-05 21:00:00,8.0,0.5294117647058824,0.5679012345679012,20533.0,20709.0,Portland Trail Blazers,Los Angeles Clippers,0.0,1.0,Sunday,December,20139.0
2010-12-06 19:00:00,2.0,0.4,0.2916666666666667,17155.0,18165.0,Indiana Pacers,Toronto Raptors,0.0,2.0,Monday,December,11930.0
2010-12-06 19:00:00,69.0,0.6666666666666666,0.6987951807228916,18846.0,19207.0,Orlando Magic,Atlanta Hawks,0.0,3.0,Monday,December,18846.0
2010-12-06 20:00:00,23.0,0.6,0.7532467532467533,21232.0,23067.0,Chicago Bulls,Oklahoma City Thunder,0.0,2.0,Monday,December,21184.0
2010-12-06 21:00:00,6.0,0.6842105263157895,0.5952380952380952,19623.0,19911.0,Utah Jazz,Memphis Grizzlies,0.0,4.0,Monday,December,19131.0
2010-12-06 22:30:00,1.0,0.1875,0.6933333333333334,16584.0,19905.0,Los Angeles Clippers,Sacramento Kings,0.0,0.0,Monday,December,14964.0
2010-12-07 19:00:00,4.0,0.2631578947368421,0.2777777777777778,13556.0,20614.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,2.0,Tuesday,December,10662.0
2010-12-07 20:30:00,5.0,0.3809523809523809,0.6,19567.0,21156.0,Dallas Mavericks,Golden State Warriors,0.0,1.0,Tuesday,December,19593.0
2010-12-07 20:30:00,6.0,0.42105263157894735,0.3108108108108108,18116.0,18412.0,Houston Rockets,Detroit Pistons,0.0,3.0,Tuesday,December,14798.0
2010-12-07 22:00:00,8.0,0.5555555555555556,0.5679012345679012,20139.0,20709.0,Portland Trail Blazers,Phoenix Suns,0.0,2.0,Tuesday,December,20151.0
2010-12-07 22:30:00,6.0,0.3157894736842105,0.6938775510204082,18997.0,18997.0,Los Angeles Lakers,Washington Wizards,0.0,1.0,Tuesday,December,18997.0
2010-12-08 19:00:00,25.0,0.6666666666666666,0.6938775510204082,18624.0,18624.0,Boston Celtics,Denver Nuggets,0.0,4.0,Wednesday,December,18624.0
2010-12-08 19:00:00,3.0,0.3157894736842105,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0.0,0.0,Wednesday,December,20562.0
2010-12-08 20:00:00,1.0,0.6190476190476191,0.17567567567567569,14422.0,19356.0,Minnesota Timberwolves,Oklahoma City Thunder,0.0,2.0,Wednesday,December,13907.0
2010-12-08 20:30:00,6.0,0.8823529411764706,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Golden State Warriors,0.0,3.0,Wednesday,December,16913.0
2010-12-08 21:00:00,27.0,0.5238095238095238,0.6555555555555556,17430.0,18422.0,Phoenix Suns,Memphis Grizzlies,0.0,3.0,Wednesday,December,16288.0
2010-12-08 21:00:00,6.0,0.65,0.5952380952380952,19131.0,19911.0,Utah Jazz,Miami Heat,0.0,3.0,Wednesday,December,19911.0
2010-12-08 22:30:00,1.0,0.7272727272727273,0.6933333333333334,14964.0,19905.0,Los Angeles Clippers,Los Angeles Lakers,0.0,3.0,Wednesday,December,19614.0
2010-12-09 20:00:00,4.0,0.25,0.2777777777777778,10662.0,20614.0,Philadelphia 76ers,Boston Celtics,0.0,2.0,Thursday,December,17948.0
2010-12-09 22:30:00,8.0,0.5789473684210527,0.5679012345679012,20151.0,20709.0,Portland Trail Blazers,Orlando Magic,0.0,3.0,Thursday,December,20219.0
2010-12-10 19:00:00,4.0,0.3636363636363637,0.4383561643835616,16891.0,20156.0,Toronto Raptors,Denver Nuggets,0.0,1.0,Friday,December,14714.0
2010-12-10 19:00:00,3.0,0.2857142857142857,0.2916666666666667,13408.0,20435.0,Washington Wizards,New York Knicks,0.0,1.0,Friday,December,18542.0
2010-12-10 20:00:00,23.0,0.6956521739130435,0.7532467532467533,21184.0,23067.0,Chicago Bulls,Los Angeles Lakers,0.0,3.0,Friday,December,22760.0
2010-12-10 20:00:00,1.0,0.2727272727272727,0.17567567567567569,13907.0,19356.0,Minnesota Timberwolves,Detroit Pistons,0.0,2.0,Friday,December,13988.0
2010-12-10 20:30:00,6.0,0.8888888888888888,0.5714285714285714,16913.0,18996.0,San Antonio Spurs,Atlanta Hawks,0.0,4.0,Friday,December,17576.0
2010-12-10 21:00:00,27.0,0.6,0.6555555555555556,16288.0,18422.0,Phoenix Suns,Portland Trail Blazers,0.0,4.0,Friday,December,17284.0
2010-12-10 21:00:00,6.0,0.6666666666666666,0.5952380952380952,19911.0,19911.0,Utah Jazz,Orlando Magic,0.0,3.0,Friday,December,18765.0
2010-12-11 15:30:00,1.0,0.4166666666666667,0.6933333333333334,19614.0,19905.0,Los Angeles Clippers,Memphis Grizzlies,0.0,2.0,Saturday,December,14970.0
2010-12-11 19:00:00,5.0,0.45,0.7272727272727273,12140.0,20024.0,Atlanta Hawks,Indiana Pacers,0.0,1.0,Saturday,December,14131.0
2010-12-11 20:00:00,23.0,0.2608695652173913,0.7532467532467533,22760.0,23067.0,Chicago Bulls,Minnesota Timberwolves,0.0,2.0,Saturday,December,21102.0
2010-12-11 20:30:00,6.0,0.42857142857142855,0.3108108108108108,14798.0,18412.0,Houston Rockets,Cleveland Cavaliers,0.0,3.0,Saturday,December,15532.0
2010-12-11 20:30:00,5.0,0.6363636363636364,0.6,19593.0,21156.0,Dallas Mavericks,Utah Jazz,0.0,2.0,Saturday,December,20074.0
2010-12-12 15:30:00,6.0,0.8947368421052632,0.5714285714285714,17576.0,18996.0,San Antonio Spurs,Portland Trail Blazers,0.0,4.0,Sunday,December,16743.0
2010-12-12 19:00:00,9.0,0.6363636363636364,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Cleveland Cavaliers,0.0,3.0,Sunday,December,18203.0
2010-12-12 21:30:00,1.0,0.6190476190476191,0.6933333333333334,14970.0,19905.0,Los Angeles Clippers,Orlando Magic,0.0,1.0,Sunday,December,18278.0
2010-12-13 20:00:00,23.0,0.42857142857142855,0.7532467532467533,21102.0,23067.0,Chicago Bulls,Indiana Pacers,0.0,1.0,Monday,December,21287.0
2010-12-13 20:00:00,2.0,0.5454545454545454,0.6,14577.0,18119.0,Memphis Grizzlies,Portland Trail Blazers,0.0,3.0,Monday,December,10467.0
2010-12-13 20:30:00,5.0,0.42105263157894735,0.6,20074.0,21156.0,Dallas Mavericks,Milwaukee Bucks,0.0,4.0,Monday,December,19720.0
2010-12-13 21:00:00,6.0,0.6521739130434783,0.5952380952380952,18765.0,19911.0,Utah Jazz,Golden State Warriors,0.0,3.0,Monday,December,19176.0
2010-12-14 19:00:00,3.0,0.2727272727272727,0.2916666666666667,18542.0,20435.0,Washington Wizards,Los Angeles Lakers,0.0,0.0,Tuesday,December,16513.0
2010-12-14 20:30:00,6.0,0.21052631578947367,0.3108108108108108,15532.0,18412.0,Houston Rockets,Sacramento Kings,0.0,1.0,Tuesday,December,13414.0
2010-12-14 21:00:00,3.0,0.5909090909090909,0.625,15017.0,19958.0,Denver Nuggets,Orlando Magic,0.0,1.0,Tuesday,December,16247.0
2010-12-15 19:00:00,4.0,0.2857142857142857,0.2777777777777778,17948.0,20614.0,Philadelphia 76ers,Los Angeles Clippers,0.0,3.0,Wednesday,December,11775.0
2010-12-15 19:00:00,4.0,0.375,0.4383561643835616,14714.0,20156.0,Toronto Raptors,Chicago Bulls,0.0,1.0,Wednesday,December,17750.0
2010-12-15 19:00:00,2.0,0.72,0.2916666666666667,11930.0,18165.0,Indiana Pacers,Los Angeles Lakers,0.0,4.0,Wednesday,December,18165.0
2010-12-15 19:30:00,21.0,0.6818181818181818,0.5454545454545454,19600.0,20288.0,Miami Heat,Cleveland Cavaliers,0.0,5.0,Wednesday,December,19899.0
2010-12-15 20:00:00,9.0,0.6521739130434783,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Houston Rockets,0.0,4.0,Wednesday,December,17997.0
2010-12-15 20:30:00,6.0,0.9,0.5714285714285714,16743.0,18996.0,San Antonio Spurs,Milwaukee Bucks,0.0,5.0,Wednesday,December,17644.0
2010-12-15 21:00:00,27.0,0.5217391304347826,0.6555555555555556,17284.0,18422.0,Phoenix Suns,Minnesota Timberwolves,0.0,2.0,Wednesday,December,16977.0
2010-12-15 21:30:00,5.0,0.5217391304347826,0.6,19720.0,21156.0,Dallas Mavericks,Portland Trail Blazers,0.0,2.0,Wednesday,December,19531.0
2010-12-16 20:00:00,25.0,0.8181818181818182,0.6938775510204082,18624.0,18624.0,Boston Celtics,Atlanta Hawks,0.0,5.0,Thursday,December,18624.0
2010-12-16 22:30:00,3.0,0.9047619047619048,0.625,16247.0,19958.0,Denver Nuggets,San Antonio Spurs,0.0,5.0,Thursday,December,16190.0
2010-12-17 19:00:00,2.0,0.43478260869565216,0.2916666666666667,18165.0,18165.0,Indiana Pacers,Cleveland Cavaliers,0.0,1.0,Friday,December,12021.0
2010-12-17 19:00:00,4.0,0.2727272727272727,0.2777777777777778,11775.0,20614.0,Philadelphia 76ers,Los Angeles Lakers,0.0,2.0,Friday,December,20366.0
2010-12-17 20:00:00,9.0,0.2,0.5802469135802469,17997.0,18203.0,Oklahoma City Thunder,Sacramento Kings,0.0,1.0,Friday,December,18203.0
2010-12-17 20:30:00,6.0,0.4230769230769231,0.3108108108108108,13414.0,18412.0,Houston Rockets,Memphis Grizzlies,0.0,3.0,Friday,December,14534.0
2010-12-17 21:30:00,5.0,0.5,0.6,19531.0,21156.0,Dallas Mavericks,Phoenix Suns,0.0,1.0,Friday,December,20406.0
2010-12-17 22:00:00,8.0,0.5416666666666666,0.5679012345679012,20219.0,20709.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,2.0,Friday,December,20310.0
2010-12-18 19:00:00,69.0,0.3043478260869565,0.6987951807228916,18846.0,19207.0,Orlando Magic,Philadelphia 76ers,0.0,3.0,Saturday,December,18846.0
2010-12-18 19:00:00,3.0,0.2608695652173913,0.2916666666666667,16513.0,20435.0,Washington Wizards,Miami Heat,0.0,0.0,Saturday,December,20278.0
2010-12-18 19:30:00,3.0,0.5,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,New York Knicks,0.0,2.0,Saturday,December,20562.0
2010-12-18 20:00:00,23.0,0.24,0.7532467532467533,21287.0,23067.0,Chicago Bulls,Los Angeles Clippers,0.0,2.0,Saturday,December,21760.0
2010-12-18 20:30:00,6.0,0.9090909090909092,0.5714285714285714,17644.0,18996.0,San Antonio Spurs,Memphis Grizzlies,0.0,5.0,Saturday,December,18581.0
2010-12-18 21:00:00,3.0,0.2222222222222222,0.625,16190.0,19958.0,Denver Nuggets,Minnesota Timberwolves,0.0,0.0,Saturday,December,15409.0
2010-12-18 22:00:00,8.0,0.56,0.5679012345679012,20310.0,20709.0,Portland Trail Blazers,Golden State Warriors,0.0,2.0,Saturday,December,20398.0
2010-12-19 13:00:00,25.0,0.4166666666666667,0.6938775510204082,18624.0,18624.0,Boston Celtics,Indiana Pacers,0.0,1.0,Sunday,December,18624.0
2010-12-19 13:00:00,4.0,0.36,0.4383561643835616,17750.0,20156.0,Toronto Raptors,Los Angeles Lakers,0.0,1.0,Sunday,December,19935.0
2010-12-19 19:00:00,9.0,0.52,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Phoenix Suns,0.0,2.0,Sunday,December,18203.0
2010-12-20 19:00:00,5.0,0.5416666666666666,0.7272727272727273,14131.0,20024.0,Atlanta Hawks,Orlando Magic,0.0,1.0,Monday,December,16275.0
2010-12-20 19:00:00,3.0,0.68,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Utah Jazz,0.0,4.0,Monday,December,20562.0
2010-12-20 19:30:00,21.0,0.68,0.5454545454545454,19899.0,20288.0,Miami Heat,Dallas Mavericks,0.0,4.0,Monday,December,20178.0
2010-12-20 20:30:00,6.0,0.9130434782608696,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Phoenix Suns,0.0,5.0,Monday,December,18581.0
2010-12-20 22:00:00,8.0,0.5769230769230769,0.5679012345679012,20398.0,20709.0,Portland Trail Blazers,Milwaukee Bucks,0.0,3.0,Monday,December,20406.0
2010-12-20 22:30:00,1.0,0.21428571428571427,0.6933333333333334,18278.0,19905.0,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.0,Monday,December,16053.0
2010-12-21 19:00:00,69.0,0.52,0.6987951807228916,18846.0,19207.0,Orlando Magic,Dallas Mavericks,0.0,1.0,Tuesday,December,19057.0
2010-12-21 20:00:00,23.0,0.2916666666666667,0.7532467532467533,21760.0,23067.0,Chicago Bulls,Philadelphia 76ers,0.0,2.0,Tuesday,December,21521.0
2010-12-21 22:30:00,6.0,0.39130434782608703,0.6938775510204082,18997.0,18997.0,Los Angeles Lakers,Milwaukee Bucks,0.0,2.0,Tuesday,December,18997.0
2010-12-22 19:00:00,5.0,0.2692307692307692,0.7272727272727273,16275.0,20024.0,Atlanta Hawks,Cleveland Cavaliers,0.0,1.0,Wednesday,December,12610.0
2010-12-22 19:00:00,4.0,0.3461538461538461,0.4383561643835616,19935.0,20156.0,Toronto Raptors,Detroit Pistons,0.0,1.0,Wednesday,December,15303.0
2010-12-22 19:00:00,3.0,0.25,0.2916666666666667,20278.0,20435.0,Washington Wizards,Chicago Bulls,0.0,0.0,Wednesday,December,18011.0
2010-12-22 19:30:00,25.0,0.28,0.6938775510204082,18624.0,18624.0,Boston Celtics,Philadelphia 76ers,0.0,2.0,Wednesday,December,18624.0
2010-12-22 20:00:00,1.0,0.6923076923076923,0.17567567567567569,13988.0,19356.0,Minnesota Timberwolves,Utah Jazz,0.0,4.0,Wednesday,December,15809.0
2010-12-22 20:30:00,6.0,0.9166666666666666,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Denver Nuggets,0.0,5.0,Wednesday,December,18581.0
2010-12-22 22:30:00,1.0,0.25925925925925924,0.6933333333333334,16053.0,19905.0,Los Angeles Clippers,Houston Rockets,0.0,3.0,Wednesday,December,17470.0
2010-12-23 20:00:00,69.0,0.88,0.6987951807228916,19057.0,19207.0,Orlando Magic,San Antonio Spurs,0.0,4.0,Thursday,December,18916.0
2010-12-23 22:30:00,27.0,0.4814814814814815,0.6555555555555556,16977.0,18422.0,Phoenix Suns,Miami Heat,0.0,2.0,Thursday,December,18422.0
2010-12-25 14:30:00,69.0,0.5555555555555556,0.6987951807228916,18916.0,19207.0,Orlando Magic,Boston Celtics,0.0,2.0,Saturday,December,19013.0
2010-12-25 17:00:00,6.0,0.7037037037037037,0.6938775510204082,18997.0,18997.0,Los Angeles Lakers,Miami Heat,0.0,4.0,Saturday,December,18997.0
2010-12-25 20:00:00,9.0,0.6296296296296297,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Denver Nuggets,0.0,3.0,Saturday,December,18203.0
2010-12-26 15:00:00,1.0,0.4642857142857143,0.6933333333333334,17470.0,19905.0,Los Angeles Clippers,Phoenix Suns,0.0,1.0,Sunday,December,19060.0
2010-12-26 18:00:00,3.0,0.2333333333333333,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Minnesota Timberwolves,0.0,1.0,Sunday,December,20562.0
2010-12-26 19:00:00,2.0,0.42857142857142855,0.2916666666666667,12021.0,18165.0,Indiana Pacers,Memphis Grizzlies,0.0,3.0,Sunday,December,12630.0
2010-12-26 19:00:00,6.0,0.24,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Washington Wizards,0.0,0.0,Sunday,December,18581.0
2010-12-26 20:00:00,3.0,0.3076923076923077,0.625,15409.0,19958.0,Denver Nuggets,Philadelphia 76ers,0.0,2.0,Sunday,December,19155.0
2010-12-27 20:00:00,9.0,0.6071428571428571,0.5802469135802469,18203.0,18203.0,Oklahoma City Thunder,Dallas Mavericks,0.0,2.0,Monday,December,18203.0
2010-12-27 20:00:00,2.0,0.3333333333333333,0.6,10467.0,18119.0,Memphis Grizzlies,Toronto Raptors,0.0,1.0,Monday,December,14971.0
2010-12-27 20:30:00,6.0,0.2307692307692308,0.3108108108108108,14534.0,18412.0,Houston Rockets,Washington Wizards,0.0,0.0,Monday,December,18143.0
2010-12-27 21:00:00,6.0,0.6666666666666666,0.5952380952380952,19176.0,19911.0,Utah Jazz,Portland Trail Blazers,0.0,4.0,Monday,December,19911.0
2010-12-28 19:00:00,3.0,0.5714285714285714,0.7228915662650602,20562.0,20562.0,Cleveland Cavaliers,Orlando Magic,0.0,3.0,Tuesday,December,20562.0
2010-12-28 19:00:00,2.0,0.38461538461538464,0.2916666666666667,12630.0,18165.0,Indiana Pacers,Boston Celtics,0.0,1.0,Tuesday,December,18165.0
2010-12-28 19:30:00,21.0,0.5185185185185185,0.5454545454545454,20178.0,20288.0,Miami Heat,New York Knicks,0.0,2.0,Tuesday,December,20288.0
2010-12-28 20:00:00,23.0,0.38461538461538464,0.7532467532467533,21521.0,23067.0,Chicago Bulls,Milwaukee Bucks,0.0,2.0,Tuesday,December,22091.0
2010-12-28 20:30:00,5.0,0.35714285714285715,0.6,20406.0,21156.0,Dallas Mavericks,Toronto Raptors,0.0,1.0,Tuesday,December,20027.0
2010-12-28 20:30:00,6.0,0.8888888888888888,0.5714285714285714,18581.0,18996.0,San Antonio Spurs,Los Angeles Lakers,0.0,4.0,Tuesday,December,18581.0
2010-12-28 21:00:00,3.0,0.5517241379310345,0.625,19155.0,19958.0,Denver Nuggets,Portland Trail Blazers,0.0,3.0,Tuesday,December,17388.0
2010-12-29 19:00:00,5.0,0.3870967741935484,0.7272727272727273,12610.0,20024.0,Atlanta Hawks,Golden State Warriors,0.0,3.0,Wednesday,December,15925.0
2010-12-29 19:00:00,3.0,0.25925925925925924,0.2916666666666667,18011.0,20435.0,Washington Wizards,Indiana Pacers,0.0,1.0,Wednesday,December,16108.0
2010-12-29 20:00:00,1.0,0.2258064516129032,0.17567567567567569,15809.0,19356.0,Minnesota Timberwolves,Denver Nuggets,0.0,1.0,Wednesday,December,17093.0
