Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2017-10-24 19:00:00,21,23,0.75,0.8383838383838383,20562.0,20562.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0,3.0,Tuesday,October,20562.0
2017-10-24 19:30:00,4,34,0.0,0.6631578947368421,18624.0,16898.0,18624.0,Boston Celtics,New York Knicks,0,0.0,Tuesday,October,18624.0
2017-10-24 20:00:00,3,3,0.5,0.3780487804878049,18978.0,16018.0,18978.0,Minnesota Timberwolves,Indiana Pacers,0,2.0,Tuesday,October,14353.0
2017-10-24 22:00:00,2,15,0.75,0.4767441860465117,19902.0,20136.0,20186.0,Portland Trail Blazers,New Orleans Pelicans,0,3.0,Tuesday,October,19446.0
2017-10-24 22:30:00,7,2,0.5,0.6179775280898876,19068.0,15293.0,19430.0,Los Angeles Clippers,Utah Jazz,0,2.0,Tuesday,October,16607.0
2017-10-25 19:00:00,3,6,0.25,0.4390243902439024,18417.0,10358.0,19624.0,Charlotte Hornets,Denver Nuggets,0,1.0,Wednesday,October,14253.0
2017-10-25 19:00:00,3,4,0.4,0.35365853658536583,13709.0,17201.0,20491.0,Detroit Pistons,Minnesota Timberwolves,0,2.0,Wednesday,October,13790.0
2017-10-25 19:00:00,17,15,0.2,0.3414634146341464,20816.0,12744.0,21171.0,Philadelphia 76ers,Houston Rockets,0,1.0,Wednesday,October,20682.0
2017-10-25 19:30:00,23,9,0.6,0.5,13917.0,13319.0,17732.0,Brooklyn Nets,Cleveland Cavaliers,0,3.0,Wednesday,October,17732.0
2017-10-25 20:00:00,9,7,1.0,0.5975609756097561,19600.0,16500.0,20093.0,Miami Heat,San Antonio Spurs,0,4.0,Wednesday,October,19600.0
2017-10-25 20:00:00,3,26,0.5,0.5517241379310345,18203.0,18203.0,18203.0,Oklahoma City Thunder,Indiana Pacers,0,2.0,Wednesday,October,18203.0
2017-10-25 20:30:00,6,4,0.75,0.5243902439024389,19875.0,19560.0,20394.0,Dallas Mavericks,Memphis Grizzlies,0,3.0,Wednesday,October,19674.0
2017-10-25 22:00:00,7,25,0.4,0.3950617283950617,14903.0,15124.0,18055.0,Phoenix Suns,Utah Jazz,0,2.0,Wednesday,October,16022.0
2017-10-25 22:30:00,4,10,0.75,0.3170731707317073,18997.0,18997.0,18997.0,Los Angeles Lakers,Washington Wizards,0,3.0,Wednesday,October,18996.0
2017-10-25 22:30:00,6,22,0.5,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Toronto Raptors,0,2.0,Wednesday,October,19596.0
2017-10-26 20:00:00,7,21,0.25,0.4886363636363637,21640.0,21869.0,22983.0,Chicago Bulls,Atlanta Hawks,0,1.0,Thursday,October,21104.0
2017-10-26 20:00:00,34,4,0.6,0.625,12887.0,12707.0,18717.0,Milwaukee Bucks,Boston Celtics,0,3.0,Thursday,October,11046.0
2017-10-26 20:00:00,4,6,0.8,0.7471264367816092,17794.0,11209.0,18119.0,Memphis Grizzlies,Dallas Mavericks,0,4.0,Thursday,October,15839.0
2017-10-26 22:00:00,2,15,0.6,0.4767441860465117,19446.0,20580.0,20186.0,Portland Trail Blazers,Los Angeles Clippers,0,3.0,Thursday,October,18694.0
2017-10-26 22:30:00,2,5,0.2,0.3902439024390244,17583.0,17317.0,17583.0,Sacramento Kings,New Orleans Pelicans,0,1.0,Thursday,October,17583.0
2017-10-27 19:00:00,17,6,0.8333333333333334,0.4390243902439024,14253.0,10903.0,19624.0,Charlotte Hornets,Houston Rockets,0,4.0,Friday,October,17339.0
2017-10-27 19:00:00,9,33,0.8,0.35365853658536583,16015.0,16548.0,19171.0,Orlando Magic,San Antonio Spurs,0,4.0,Friday,October,17337.0
2017-10-27 19:30:00,3,7,0.4,0.6022727272727273,18849.0,13144.0,16739.0,Atlanta Hawks,Denver Nuggets,0,2.0,Friday,October,16220.0
2017-10-27 19:30:00,9,4,0.25,0.3414634146341464,19812.0,19812.0,19812.0,New York Knicks,Brooklyn Nets,0,1.0,Friday,October,19812.0
2017-10-27 20:00:00,26,3,0.4,0.3780487804878049,14353.0,20320.0,18978.0,Minnesota Timberwolves,Oklahoma City Thunder,0,2.0,Friday,October,17620.0
2017-10-27 22:30:00,4,22,0.6,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Washington Wizards,0,3.0,Friday,October,19596.0
2017-10-27 22:30:00,6,10,0.6,0.3170731707317073,18996.0,18997.0,18997.0,Los Angeles Lakers,Toronto Raptors,0,3.0,Friday,October,17876.0
2017-10-28 19:00:00,23,2,0.5,0.5,18171.0,18037.0,18573.0,New Orleans Pelicans,Cleveland Cavaliers,0,3.0,Saturday,October,18539.0
2017-10-28 20:00:00,26,21,0.5,0.4886363636363637,21104.0,21881.0,22983.0,Chicago Bulls,Oklahoma City Thunder,0,2.0,Saturday,October,21706.0
2017-10-28 20:00:00,17,6,0.8333333333333334,0.7471264367816092,15839.0,14749.0,18119.0,Memphis Grizzlies,Houston Rockets,0,4.0,Saturday,October,17033.0
2017-10-28 20:00:00,34,7,0.4,0.5975609756097561,19600.0,20152.0,20093.0,Miami Heat,Boston Celtics,0,2.0,Saturday,October,19600.0
2017-10-28 20:30:00,15,4,0.3333333333333333,0.5243902439024389,19674.0,19627.0,20394.0,Dallas Mavericks,Philadelphia 76ers,0,2.0,Saturday,October,19567.0
2017-10-28 21:00:00,10,7,0.5,0.5913978494623656,18300.0,19911.0,18306.0,Utah Jazz,Los Angeles Lakers,0,2.0,Saturday,October,18306.0
2017-10-28 22:00:00,25,15,0.6666666666666666,0.4767441860465117,18694.0,20580.0,20186.0,Portland Trail Blazers,Phoenix Suns,0,3.0,Saturday,October,19343.0
2017-10-28 22:30:00,4,2,0.8,0.6179775280898876,16607.0,19239.0,19430.0,Los Angeles Clippers,Detroit Pistons,0,4.0,Saturday,October,17247.0
2017-10-29 15:30:00,4,7,0.6666666666666666,0.6022727272727273,16220.0,16428.0,16739.0,Atlanta Hawks,Milwaukee Bucks,0,3.0,Sunday,October,14014.0
2017-10-29 16:30:00,9,3,0.6666666666666666,0.4941176470588236,15325.0,18165.0,17923.0,Indiana Pacers,San Antonio Spurs,0,3.0,Sunday,October,15013.0
2017-10-29 18:00:00,3,9,0.5,0.5,17732.0,17732.0,17732.0,Brooklyn Nets,Denver Nuggets,0,3.0,Sunday,October,14854.0
2017-10-29 18:00:00,33,6,0.6666666666666666,0.4390243902439024,17339.0,18708.0,19624.0,Charlotte Hornets,Orlando Magic,0,3.0,Sunday,October,15531.0
2017-10-29 18:00:00,4,5,0.6666666666666666,0.3902439024390244,17583.0,17317.0,17583.0,Sacramento Kings,Washington Wizards,0,3.0,Sunday,October,17583.0
2017-10-29 19:00:00,4,23,0.4,0.8383838383838383,20562.0,20562.0,20562.0,Cleveland Cavaliers,New York Knicks,0,2.0,Sunday,October,20562.0
2017-10-29 20:30:00,4,22,0.5714285714285714,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Detroit Pistons,0,3.0,Sunday,October,19596.0
2017-10-30 19:30:00,9,34,0.5714285714285714,0.6631578947368421,18624.0,18624.0,18624.0,Boston Celtics,San Antonio Spurs,0,2.0,Monday,October,18624.0
2017-10-30 19:30:00,3,7,0.5714285714285714,0.5975609756097561,19600.0,14371.0,20093.0,Miami Heat,Minnesota Timberwolves,0,3.0,Monday,October,19600.0
2017-10-30 19:30:00,3,4,0.5,0.3414634146341464,19812.0,19812.0,19812.0,New York Knicks,Denver Nuggets,0,3.0,Monday,October,19812.0
2017-10-30 20:00:00,33,2,0.7142857142857143,0.5,18539.0,17004.0,18573.0,New Orleans Pelicans,Orlando Magic,0,4.0,Monday,October,14004.0
2017-10-30 20:00:00,15,17,0.42857142857142855,0.7419354838709677,17129.0,18230.0,18476.0,Houston Rockets,Philadelphia 76ers,0,3.0,Monday,October,16714.0
2017-10-30 20:00:00,6,6,0.7142857142857143,0.7471264367816092,17033.0,16007.0,18119.0,Memphis Grizzlies,Charlotte Hornets,0,3.0,Monday,October,15771.0
2017-10-30 21:00:00,4,7,0.5714285714285714,0.5913978494623656,18306.0,19000.0,18306.0,Utah Jazz,Dallas Mavericks,0,3.0,Monday,October,16221.0
2017-10-30 22:00:00,6,15,0.6666666666666666,0.4767441860465117,19343.0,14487.0,20186.0,Portland Trail Blazers,Toronto Raptors,0,3.0,Monday,October,18505.0
2017-10-30 22:30:00,22,2,0.6666666666666666,0.6179775280898876,17247.0,17655.0,19430.0,Los Angeles Clippers,Golden State Warriors,0,3.0,Monday,October,19068.0
2017-10-31 19:00:00,5,3,0.14285714285714285,0.4941176470588236,15013.0,16524.0,17923.0,Indiana Pacers,Sacramento Kings,0,0.0,Tuesday,October,12245.0
2017-10-31 19:30:00,25,9,0.42857142857142855,0.5,14854.0,15064.0,17732.0,Brooklyn Nets,Phoenix Suns,0,3.0,Tuesday,October,12936.0
2017-10-31 20:00:00,26,4,0.5714285714285714,0.625,11046.0,16329.0,18717.0,Milwaukee Bucks,Oklahoma City Thunder,0,3.0,Tuesday,October,16713.0
2017-10-31 22:30:00,4,10,0.42857142857142855,0.3170731707317073,17876.0,18212.0,18997.0,Los Angeles Lakers,Detroit Pistons,0,2.0,Tuesday,October,17569.0
2017-11-01 19:00:00,4,7,0.5,0.4390243902439024,15531.0,19407.0,19624.0,Charlotte Hornets,Milwaukee Bucks,0,2.0,Wednesday,November,15655.0
2017-11-01 19:00:00,4,23,0.625,0.8383838383838383,20562.0,20562.0,20562.0,Cleveland Cavaliers,Indiana Pacers,0,4.0,Wednesday,November,20562.0
2017-11-01 19:00:00,8,20,0.5,0.3414634146341464,20682.0,14100.0,21171.0,Philadelphia 76ers,Atlanta Hawks,0,4.0,Wednesday,November,20549.0
2017-11-01 19:00:00,24,4,0.5714285714285714,0.5894736842105263,16337.0,18116.0,20356.0,Washington Wizards,Phoenix Suns,0,2.0,Wednesday,November,14790.0
2017-11-01 19:30:00,20,8,0.42857142857142855,0.5975609756097561,19600.0,14447.0,20093.0,Miami Heat,Chicago Bulls,0,2.0,Wednesday,November,19600.0
2017-11-01 19:30:00,5,53,0.125,0.6631578947368421,18624.0,18624.0,18624.0,Boston Celtics,Sacramento Kings,0,0.0,Wednesday,November,18624.0
2017-11-01 20:00:00,34,5,0.75,0.7471264367816092,15771.0,17017.0,18119.0,Memphis Grizzlies,Orlando Magic,0,4.0,Wednesday,November,15434.0
2017-11-01 20:00:00,3,2,0.375,0.5,14004.0,16707.0,18573.0,New Orleans Pelicans,Minnesota Timberwolves,0,2.0,Wednesday,November,14788.0
2017-11-01 20:00:00,17,5,0.42857142857142855,0.3414634146341464,19812.0,19812.0,19812.0,New York Knicks,Houston Rockets,0,3.0,Wednesday,November,18320.0
2017-11-01 21:00:00,15,6,0.625,0.5913978494623656,16221.0,19353.0,18306.0,Utah Jazz,Portland Trail Blazers,0,3.0,Wednesday,November,16685.0
2017-11-01 21:00:00,7,3,0.5714285714285714,0.573170731707317,14294.0,10007.0,20103.0,Denver Nuggets,Toronto Raptors,0,2.0,Wednesday,November,14072.0
2017-11-01 22:30:00,4,2,0.7142857142857143,0.6179775280898876,19068.0,18331.0,19430.0,Los Angeles Clippers,Dallas Mavericks,0,3.0,Wednesday,November,13487.0
2017-11-02 20:00:00,25,9,0.5,0.711340206185567,18418.0,0.0,18935.0,San Antonio Spurs,Golden State Warriors,0,1.0,Thursday,November,18418.0
2017-11-02 22:30:00,11,15,0.5555555555555556,0.4767441860465117,18505.0,14514.0,20186.0,Portland Trail Blazers,Los Angeles Lakers,0,2.0,Thursday,November,19469.0
2017-11-03 19:00:00,4,6,0.4444444444444444,0.35365853658536583,13790.0,16541.0,20491.0,Detroit Pistons,Milwaukee Bucks,0,1.0,Friday,November,17207.0
2017-11-03 19:00:00,20,34,0.6666666666666666,0.35365853658536583,17337.0,17248.0,19171.0,Orlando Magic,Chicago Bulls,0,3.0,Friday,November,19171.0
2017-11-03 19:00:00,4,20,0.5555555555555556,0.3414634146341464,20549.0,16192.0,21171.0,Philadelphia 76ers,Indiana Pacers,0,4.0,Friday,November,20668.0
2017-11-03 19:00:00,23,4,0.5,0.5894736842105263,14790.0,17721.0,20356.0,Washington Wizards,Cleveland Cavaliers,0,1.0,Friday,November,20356.0
2017-11-03 19:30:00,17,8,0.7,0.6022727272727273,14014.0,13257.0,16739.0,Atlanta Hawks,Houston Rockets,0,3.0,Friday,November,14087.0
2017-11-03 19:30:00,24,5,0.4444444444444444,0.3414634146341464,18320.0,19812.0,19812.0,New York Knicks,Phoenix Suns,0,3.0,Friday,November,19404.0
2017-11-03 20:30:00,7,9,0.5555555555555556,0.711340206185567,18418.0,16229.0,18935.0,San Antonio Spurs,Charlotte Hornets,0,1.0,Friday,November,18418.0
2017-11-03 20:30:00,2,4,0.4444444444444444,0.5243902439024389,19567.0,20397.0,20394.0,Dallas Mavericks,New Orleans Pelicans,0,3.0,Friday,November,19894.0
2017-11-03 21:00:00,8,3,0.375,0.573170731707317,14072.0,12476.0,20103.0,Denver Nuggets,Miami Heat,0,1.0,Friday,November,15317.0
2017-11-03 21:00:00,7,6,0.5555555555555556,0.5913978494623656,16685.0,19911.0,18306.0,Utah Jazz,Toronto Raptors,0,3.0,Friday,November,16258.0
2017-11-03 21:30:00,53,24,0.5,0.5517241379310345,18203.0,18203.0,18203.0,Oklahoma City Thunder,Boston Celtics,0,3.0,Friday,November,18203.0
2017-11-03 22:30:00,6,11,0.4444444444444444,0.3170731707317073,17569.0,18997.0,18997.0,Los Angeles Lakers,Brooklyn Nets,0,2.0,Friday,November,18997.0
2017-11-04 15:30:00,5,2,0.6666666666666666,0.6179775280898876,13487.0,17144.0,19430.0,Los Angeles Clippers,Memphis Grizzlies,0,3.0,Saturday,November,14777.0
2017-11-04 19:00:00,5,6,0.1111111111111111,0.35365853658536583,17207.0,17578.0,20491.0,Detroit Pistons,Sacramento Kings,0,0.0,Saturday,November,17683.0
2017-11-04 20:00:00,2,20,0.5,0.4886363636363637,21706.0,21312.0,22983.0,Chicago Bulls,New Orleans Pelicans,0,3.0,Saturday,November,21254.0
2017-11-04 20:00:00,4,3,0.6666666666666666,0.3780487804878049,17620.0,18009.0,18978.0,Minnesota Timberwolves,Dallas Mavericks,0,4.0,Saturday,November,16837.0
2017-11-04 21:00:00,25,3,0.7,0.573170731707317,15317.0,14072.0,20103.0,Denver Nuggets,Golden State Warriors,0,4.0,Saturday,November,19711.0
2017-11-05 15:00:00,8,23,0.4,0.8383838383838383,20562.0,20562.0,20562.0,Cleveland Cavaliers,Atlanta Hawks,0,1.0,Sunday,November,20562.0
2017-11-05 15:30:00,8,2,0.4444444444444444,0.6179775280898876,14777.0,15123.0,19430.0,Los Angeles Clippers,Miami Heat,0,2.0,Sunday,November,15676.0
2017-11-05 18:00:00,53,34,0.6,0.35365853658536583,19171.0,15147.0,19171.0,Orlando Magic,Boston Celtics,0,2.0,Sunday,November,17731.0
2017-11-05 18:00:00,4,7,0.5555555555555556,0.5978260869565217,19800.0,18232.0,20242.0,Toronto Raptors,Washington Wizards,0,2.0,Sunday,November,19800.0
2017-11-05 19:00:00,24,9,0.6,0.711340206185567,18418.0,19519.0,18935.0,San Antonio Spurs,Phoenix Suns,0,2.0,Sunday,November,18038.0
2017-11-05 19:00:00,6,17,0.5,0.7419354838709677,16714.0,18055.0,18476.0,Houston Rockets,Utah Jazz,0,3.0,Sunday,November,16914.0
2017-11-05 19:30:00,4,5,0.5555555555555556,0.3414634146341464,19404.0,18886.0,19812.0,New York Knicks,Indiana Pacers,0,4.0,Sunday,November,17889.0
2017-11-05 20:00:00,7,3,0.7,0.3780487804878049,16837.0,19159.0,18978.0,Minnesota Timberwolves,Charlotte Hornets,0,5.0,Sunday,November,14124.0
2017-11-05 21:00:00,24,15,0.6,0.4767441860465117,19469.0,12486.0,20186.0,Portland Trail Blazers,Oklahoma City Thunder,0,3.0,Sunday,November,19393.0
2017-11-05 21:30:00,5,11,0.6,0.3170731707317073,18997.0,18997.0,18997.0,Los Angeles Lakers,Memphis Grizzlies,0,2.0,Sunday,November,18997.0
2017-11-06 19:30:00,53,8,0.8181818181818182,0.6022727272727273,14087.0,20072.0,16739.0,Atlanta Hawks,Boston Celtics,0,5.0,Monday,November,13215.0
2017-11-06 21:00:00,6,24,0.3636363636363637,0.3950617283950617,16022.0,16948.0,18055.0,Phoenix Suns,Brooklyn Nets,0,2.0,Monday,November,15905.0
2017-11-06 22:30:00,8,25,0.4,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Miami Heat,0,2.0,Monday,November,19596.0
2017-11-07 19:00:00,4,23,0.4,0.8383838383838383,20562.0,20562.0,20562.0,Cleveland Cavaliers,Milwaukee Bucks,0,1.0,Tuesday,November,20562.0
2017-11-07 19:00:00,2,4,0.5454545454545454,0.4941176470588236,12245.0,16523.0,17923.0,Indiana Pacers,New Orleans Pelicans,0,3.0,Tuesday,November,15014.0
2017-11-07 19:00:00,4,4,0.5,0.5894736842105263,20356.0,17066.0,20356.0,Washington Wizards,Dallas Mavericks,0,2.0,Tuesday,November,14505.0
2017-11-07 19:30:00,7,5,0.6,0.3414634146341464,17889.0,0.0,19812.0,New York Knicks,Charlotte Hornets,0,4.0,Tuesday,November,18704.0
2017-11-07 19:30:00,20,7,0.6,0.5978260869565217,19800.0,19800.0,20242.0,Toronto Raptors,Chicago Bulls,0,3.0,Tuesday,November,19800.0
2017-11-07 20:30:00,2,9,0.6363636363636364,0.711340206185567,18038.0,16636.0,18935.0,San Antonio Spurs,Los Angeles Clippers,0,3.0,Tuesday,November,18418.0
2017-11-07 21:00:00,20,6,0.4545454545454545,0.5913978494623656,16258.0,19911.0,18306.0,Utah Jazz,Philadelphia 76ers,0,2.0,Tuesday,November,16063.0
2017-11-07 21:00:00,6,3,0.5454545454545454,0.573170731707317,19711.0,0.0,20103.0,Denver Nuggets,Brooklyn Nets,0,3.0,Tuesday,November,14058.0
2017-11-07 22:00:00,5,15,0.5454545454545454,0.4767441860465117,19393.0,14708.0,20186.0,Portland Trail Blazers,Memphis Grizzlies,0,2.0,Tuesday,November,18692.0
2017-11-07 22:00:00,24,5,0.2,0.3902439024390244,17583.0,17317.0,17583.0,Sacramento Kings,Oklahoma City Thunder,0,1.0,Tuesday,November,17583.0
2017-11-08 19:00:00,4,6,0.4166666666666667,0.35365853658536583,17683.0,17769.0,20491.0,Detroit Pistons,Indiana Pacers,0,1.0,Wednesday,November,14407.0
2017-11-08 19:00:00,5,34,0.6363636363636364,0.35365853658536583,17731.0,15151.0,19171.0,Orlando Magic,New York Knicks,0,3.0,Wednesday,November,18803.0
2017-11-08 20:00:00,11,53,0.4545454545454545,0.6631578947368421,18624.0,18624.0,18624.0,Boston Celtics,Los Angeles Lakers,0,3.0,Wednesday,November,18624.0
2017-11-08 21:00:00,8,24,0.3333333333333333,0.3950617283950617,15905.0,18265.0,18055.0,Phoenix Suns,Miami Heat,0,1.0,Wednesday,November,16500.0
2017-11-08 22:30:00,3,25,0.6363636363636364,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Minnesota Timberwolves,0,4.0,Wednesday,November,19596.0
2017-11-09 19:00:00,11,4,0.5454545454545454,0.5894736842105263,14505.0,19588.0,20356.0,Washington Wizards,Los Angeles Lakers,0,2.0,Thursday,November,20356.0
2017-11-09 19:30:00,2,7,0.6363636363636364,0.5978260869565217,19800.0,19800.0,20242.0,Toronto Raptors,New Orleans Pelicans,0,3.0,Thursday,November,19800.0
2017-11-09 20:00:00,23,17,0.75,0.7419354838709677,16914.0,18055.0,18476.0,Houston Rockets,Cleveland Cavaliers,0,4.0,Thursday,November,18055.0
2017-11-09 22:00:00,20,5,0.2727272727272727,0.3902439024390244,17583.0,17317.0,17583.0,Sacramento Kings,Philadelphia 76ers,0,2.0,Thursday,November,17583.0
2017-11-09 22:30:00,24,3,0.3636363636363637,0.573170731707317,14058.0,8104.0,20103.0,Denver Nuggets,Oklahoma City Thunder,0,1.0,Thursday,November,19520.0
2017-11-10 19:00:00,8,6,0.75,0.35365853658536583,14407.0,17529.0,20491.0,Detroit Pistons,Atlanta Hawks,0,4.0,Friday,November,16687.0
2017-11-10 19:30:00,7,53,0.4166666666666667,0.6631578947368421,18624.0,18624.0,18624.0,Boston Celtics,Charlotte Hornets,0,1.0,Friday,November,18624.0
2017-11-10 20:00:00,4,20,0.4615384615384616,0.4886363636363637,21254.0,21488.0,22983.0,Chicago Bulls,Indiana Pacers,0,1.0,Friday,November,22416.0
2017-11-10 21:00:00,2,24,0.4166666666666667,0.5517241379310345,18203.0,18203.0,18203.0,Oklahoma City Thunder,Los Angeles Clippers,0,1.0,Friday,November,18203.0
2017-11-10 21:00:00,34,24,0.3076923076923077,0.3950617283950617,16500.0,18422.0,18055.0,Phoenix Suns,Orlando Magic,0,0.0,Friday,November,16507.0
2017-11-10 21:00:00,4,9,0.5833333333333334,0.711340206185567,18418.0,17126.0,18935.0,San Antonio Spurs,Milwaukee Bucks,0,3.0,Friday,November,18418.0
2017-11-10 21:00:00,8,6,0.4166666666666667,0.5913978494623656,16063.0,19911.0,18306.0,Utah Jazz,Miami Heat,0,1.0,Friday,November,18306.0
2017-11-10 22:00:00,6,15,0.5,0.4767441860465117,18692.0,19980.0,20186.0,Portland Trail Blazers,Brooklyn Nets,0,2.0,Friday,November,19393.0
2017-11-11 19:00:00,2,2,0.5384615384615384,0.5,14788.0,0.0,18573.0,New Orleans Pelicans,Los Angeles Clippers,0,4.0,Saturday,November,17624.0
2017-11-11 19:00:00,8,4,0.5833333333333334,0.5894736842105263,20356.0,20409.0,20356.0,Washington Wizards,Atlanta Hawks,0,3.0,Saturday,November,17260.0
2017-11-11 20:00:00,5,5,0.25,0.3414634146341464,18704.0,19763.0,19812.0,New York Knicks,Sacramento Kings,0,2.0,Saturday,November,19812.0
2017-11-11 20:00:00,5,17,0.5833333333333334,0.7419354838709677,18055.0,0.0,18476.0,Houston Rockets,Memphis Grizzlies,0,2.0,Saturday,November,18055.0
2017-11-11 20:30:00,11,4,0.5,0.625,16713.0,13522.0,18717.0,Milwaukee Bucks,Los Angeles Lakers,0,2.0,Saturday,November,18717.0
2017-11-11 20:30:00,20,9,0.6153846153846154,0.711340206185567,18418.0,14524.0,18935.0,San Antonio Spurs,Chicago Bulls,0,4.0,Saturday,November,18418.0
2017-11-11 20:30:00,23,4,0.15384615384615385,0.5243902439024389,19894.0,20088.0,20394.0,Dallas Mavericks,Cleveland Cavaliers,0,1.0,Saturday,November,20378.0
2017-11-11 20:30:00,20,25,0.5,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Philadelphia 76ers,0,3.0,Saturday,November,19596.0
2017-11-11 21:00:00,6,6,0.4615384615384616,0.5913978494623656,18306.0,17936.0,18306.0,Utah Jazz,Brooklyn Nets,0,1.0,Saturday,November,17413.0
2017-11-11 21:00:00,3,24,0.35714285714285715,0.3950617283950617,16507.0,18422.0,18055.0,Phoenix Suns,Minnesota Timberwolves,0,1.0,Saturday,November,16910.0
2017-11-11 21:00:00,34,3,0.6153846153846154,0.573170731707317,19520.0,10987.0,20103.0,Denver Nuggets,Orlando Magic,0,2.0,Saturday,November,16688.0
2017-11-12 15:30:00,7,53,0.5833333333333334,0.6631578947368421,18624.0,18624.0,18624.0,Boston Celtics,Toronto Raptors,0,3.0,Sunday,November,18624.0
2017-11-12 16:00:00,8,6,0.4615384615384616,0.35365853658536583,16687.0,19161.0,20491.0,Detroit Pistons,Miami Heat,0,3.0,Sunday,November,16236.0
2017-11-12 18:00:00,17,4,0.42857142857142855,0.4941176470588236,15014.0,17923.0,17923.0,Indiana Pacers,Houston Rockets,0,1.0,Sunday,November,15581.0
2017-11-12 19:00:00,4,24,0.4615384615384616,0.5517241379310345,18203.0,18203.0,18203.0,Oklahoma City Thunder,Dallas Mavericks,0,2.0,Sunday,November,18203.0
2017-11-13 19:00:00,5,4,0.6153846153846154,0.5894736842105263,17260.0,0.0,20356.0,Washington Wizards,Sacramento Kings,0,4.0,Monday,November,14660.0
2017-11-13 19:30:00,23,5,0.5384615384615384,0.3414634146341464,19812.0,19763.0,19812.0,New York Knicks,Cleveland Cavaliers,0,3.0,Monday,November,19812.0
2017-11-13 20:00:00,8,2,0.5714285714285714,0.5,17624.0,17797.0,18573.0,New Orleans Pelicans,Atlanta Hawks,0,4.0,Monday,November,14631.0
2017-11-13 20:00:00,5,4,0.5384615384615384,0.625,18717.0,16223.0,18717.0,Milwaukee Bucks,Memphis Grizzlies,0,3.0,Monday,November,13244.0
2017-11-13 21:00:00,3,6,0.42857142857142855,0.5913978494623656,17413.0,19911.0,18306.0,Utah Jazz,Minnesota Timberwolves,0,1.0,Monday,November,17236.0
2017-11-13 21:00:00,11,24,0.3333333333333333,0.3950617283950617,16910.0,18422.0,18055.0,Phoenix Suns,Los Angeles Lakers,0,1.0,Monday,November,17533.0
2017-11-13 22:00:00,3,15,0.5384615384615384,0.4767441860465117,19393.0,20566.0,20186.0,Portland Trail Blazers,Denver Nuggets,0,3.0,Monday,November,18895.0
2017-11-13 22:30:00,34,25,0.5714285714285714,0.8383838383838383,19596.0,19596.0,19596.0,Golden State Warriors,Orlando Magic,0,2.0,Monday,November,19596.0
2017-11-13 22:30:00,20,2,0.5384615384615384,0.6179775280898876,15676.0,14511.0,19430.0,Los Angeles Clippers,Philadelphia 76ers,0,3.0,Monday,November,19068.0
2017-11-14 19:30:00,53,6,0.35714285714285715,0.5,12936.0,14013.0,17732.0,Brooklyn Nets,Boston Celtics,0,2.0,Tuesday,November,17732.0
2017-11-14 20:00:00,7,17,0.6153846153846154,0.7419354838709677,18055.0,16285.0,18476.0,Houston Rockets,Toronto Raptors,0,3.0,Tuesday,November,18055.0
2017-11-14 20:30:00,9,4,0.6428571428571429,0.5243902439024389,20378.0,19318.0,20394.0,Dallas Mavericks,San Antonio Spurs,0,4.0,Tuesday,November,19535.0
2017-11-15 19:30:00,5,8,0.21428571428571427,0.6022727272727273,13215.0,16587.0,16739.0,Atlanta Hawks,Sacramento Kings,0,2.0,Wednesday,November,13860.0
2017-11-15 19:30:00,4,8,0.6428571428571429,0.5975609756097561,19600.0,18465.0,20093.0,Miami Heat,Washington Wizards,0,4.0,Wednesday,November,19600.0
2017-11-15 19:30:00,6,5,0.4,0.3414634146341464,19812.0,19763.0,19812.0,New York Knicks,Utah Jazz,0,1.0,Wednesday,November,18695.0
2017-11-15 20:00:00,9,3,0.6,0.3780487804878049,14124.0,16433.0,18978.0,Minnesota Timberwolves,San Antonio Spurs,0,3.0,Wednesday,November,18978.0
2017-11-15 20:00:00,6,4,0.5714285714285714,0.625,13244.0,16775.0,18717.0,Milwaukee Bucks,Detroit Pistons,0,4.0,Wednesday,November,14594.0
2017-11-15 20:00:00,7,2,0.6428571428571429,0.5,14631.0,16867.0,18573.0,New Orleans Pelicans,Toronto Raptors,0,4.0,Wednesday,November,15654.0
2017-11-15 20:00:00,23,7,0.5333333333333333,0.4390243902439024,15655.0,19611.0,19624.0,Charlotte Hornets,Cleveland Cavaliers,0,4.0,Wednesday,November,19427.0
2017-11-15 20:00:00,4,5,0.5,0.7471264367816092,15434.0,18119.0,18119.0,Memphis Grizzlies,Indiana Pacers,0,1.0,Wednesday,November,16033.0
2017-11-15 20:00:00,20,24,0.5,0.5517241379310345,18203.0,18203.0,18203.0,Oklahoma City Thunder,Chicago Bulls,0,3.0,Wednesday,November,18203.0
2017-11-15 22:00:00,34,15,0.5714285714285714,0.4767441860465117,18895.0,20592.0,20186.0,Portland Trail Blazers,Orlando Magic,0,3.0,Wednesday,November,19206.0
